Library Name	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	other
PSMA267P	0.0051968000000000006	0.0	0.18957909999999997	0.0	0.0	0.0	0.679596	0.0	0.0468374	0.0	0.0	1.59e-05	0.0	0.0001294	0.0002173	0.0001324	0.0006073	0.0	8.8e-06	0.0	0.0006713	0.0	0.0010306999999999998	0.0319548	0.0	0.0257981	0.0054984	0.0	0.0	0.0002231	0.0	0.0	0.0	0.0	0.0008581999999999999	0.00030609999999999996	0.0	0.0	0.0	0.0	0.0003502	0.0	0.0	0.010988700000000073
HSMA33PZ	0.0	0.0	0.9396835	4.2999999999999995e-06	0.0213578	0.0	0.0013047	0.0025096000000000003	4.4e-06	0.0	0.0	0.0	0.0016093	0.0	0.0	0.00016629999999999998	0.0	0.0	0.00023300000000000003	0.0	0.0129704	0.0	0.0064693	0.0004748	0.0	0.0095779	0.0025778	0.0	0.0	0.0004021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006547999999999554
MSM5LLDI	0.00619959938004006	0.0005673999432600056	0.6834594316540568	0.0	0.0	0.0	0.0	0.14704588529541143	0.12846928715307127	0.0	0.0	0.0	0.00021509997849000214	0.004928199507180048	0.0005611999438800056	0.0019515998048400191	0.0	3.01999969800003e-05	0.0005780999421900057	0.002713099728690027	0.00037559996244000373	0.0	0.0	0.0	0.0	0.008524599147540083	0.006798799320120067	0.0	0.0	0.0007939999206000078	0.0	0.0	0.0	0.0	0.0018836998116300186	0.0	8.529999147000084e-05	0.0004774999522500047	0.0	0.00015049998495000148	0.0	0.0	0.0	0.0041908995809101235
HSM7CZ3G	0.0	0.0	0.7642061235793877	0.032228296777170325	0.011553598844640115	0.0	0.0	0.07317869268213073	0.04584209541579046	0.0	0.0	0.0	0.0004740999525900047	0.0002397999760200024	0.00026939997306000266	0.0025574997442500253	0.0	3.249999675000032e-05	0.0	8.98999910100009e-05	0.0	0.0	0.0	0.004191099580890042	0.0	0.03698539630146037	0.0016923998307600168	0.0017556998244300176	0.0020453997954600206	9.829999017000098e-05	0.0	0.0014323998567600143	0.0	0.003308599669140033	0.0	0.0	0.007280299271970072	0.0	0.0	0.0	0.0	0.0019204998079500192	0.006415899358410064	0.002201999779800068
MSM9VZHB	0.0	0.0018745	0.13064989999999999	0.0031423	0.0021005999999999998	0.0006329	0.2870149	0.0009676999999999999	0.0022949	0.0	0.0042182	0.00010279999999999999	6.71e-05	0.0164808	0.018304	0.0081529	0.0103667	0.0481453	0.0	0.0075964	0.0043846	0.0552591	0.0004749	0.2513672	0.0	0.0043085	0.0	1.25e-05	0.0	0.0041437	0.0	0.001944	0.0	0.0	0.0078052	0.0	0.000671	0.045843800000000004	0.0279299	0.0	0.0	0.0	0.0006774	0.05306629999999979
ESM718TM	0.0	0.00017830001783000177	0.10048171004817101	0.0	0.003623900362390036	0.0005788000578800058	0.7406061740606174	0.0395576039557604	0.010427601042760104	0.0	0.0	0.0008416000841600085	0.0	0.02497340249734025	0.0	0.0024997002499700252	3.00000030000003e-05	0.0007289000728900073	0.0	0.0	0.0	0.0	0.0006594000659400066	0.0077316007731600776	0.003807500380750038	0.04389210438921044	0.0	0.00019050001905000191	0.0010600001060000106	0.0	0.0	0.0	0.0	0.0099160009916001	0.0	0.0011171001117100112	0.0	0.0	0.0	0.0	0.005504100550410055	0.0	0.0	0.001594000159400033
PSMA266I	0.004954199009160198	0.0021717995656400867	0.6602865679426865	0.03876839224632155	0.018149196370160724	0.0	0.0014309997138000571	0.10924187815162435	0.009671898065620386	0.0	0.0	0.0	0.0002129999574000085	0.0021378995724200853	0.0038466992306601536	0.013794097241180551	0.003629899274020145	0.003956899208620158	0.002775899444820111	0.010768597846280429	0.00014919997016000594	0.0	0.0024866995026600995	2.649999470000106e-05	0.0026201994759601044	0.05882648823470235	0.008052898389420322	0.0	0.0016722996655400668	0.0015450996909800619	0.0	0.008449498310100338	0.0	0.0	0.012160197567960487	0.0	0.0019369996126000774	0.0005434998913000218	0.0	0.0	0.00012619997476000504	0.009444898111020377	0.0	0.006161398767720261
HSM7CYY3	0.0	2.980000596000119e-05	0.6959801391960277	0.0	0.0	0.0	0.0	0.0	0.10942482188496437	0.0	0.001102000220400044	0.0	0.018843503768700753	0.001961000392200078	0.0	0.0	0.0003311000662200132	0.0	0.0	0.0	0.013469302693860537	0.0	0.0	0.0	0.0	0.0	0.00726340145268029	0.0	0.0	0.00012370002474000494	0.0	0.0	0.09831941966388393	0.0014861002972200593	0.0	0.0	0.0	0.04082890816578163	0.00949810189962038	0.0	0.0	0.0	0.0	0.0013387002677400783
HSM6XRV2	0.012467702493540499	0.001291200258240052	0.3167735633547127	0.0026273005254601055	0.0014308002861600575	0.0	0.17310953462190692	0.014857402971480596	0.024537904907580985	0.0	0.0	0.013058502611700523	0.0	0.028136105627221127	0.0023084004616800925	0.0011856002371200475	0.00900380180076036	0.021639804327960865	0.0	0.0	0.0	0.0	0.1403732280746456	0.11513052302610462	0.002921400584280117	0.08044741608948322	0.001516500303300061	0.0063886012777202555	0.0	0.0	0.0	0.0020117004023400805	0.0	0.02165220433044087	0.0	0.000174900034980007	0.0	0.0021176004235200848	0.0	0.0	0.0002639000527800106	0.0009769001953800391	0.0	0.0035975007195000464
MSMAPC7T	0.0	0.0	0.7126532712653272	0.0	0.0099951009995101	0.0	0.0	0.06129960612996061	0.05297620529762053	0.0	0.0	0.0	0.0200364020036402	0.009447100944710095	0.00697680069768007	0.008107600810760082	0.0	0.0016548001654800165	0.002874100287410029	0.0	0.001789900178990018	0.0	0.0	0.0	0.0	0.03566460356646036	0.02783230278323028	0.008082700808270081	6.760000676000068e-05	0.0031220003122000312	0.0015602001560200156	0.0005071000507100051	0.0	0.0	0.006857900685790069	0.0	0.016285101628510164	0.0	0.0	0.0	0.0	0.0010622001062200106	0.0	0.011147401114740108
HSMA33QO	0.00022280000000000005	0.0	0.12049210000000002	0.005795600000000001	0.0017547	0.0039879	0.7364907	0.0398594	0.013937900000000003	0.0	0.0	0.0	0.0	0.0014133000000000004	9.060000000000002e-05	0.0007035	0.0	0.0009219	0.0	0.00031680000000000006	0.0	0.0	5.9600000000000005e-05	0.007990000000000002	0.0047369000000000005	0.04382300000000001	0.00014720000000000003	9.540000000000001e-05	0.010387500000000003	0.0	0.0	0.0	0.0	0.0036744000000000004	0.0	0.0	0.0	1.4500000000000002e-05	0.0	0.0	0.0	0.0	0.0009919000000000002	0.0020923999999997722
MSMAPC7J	0.010276098972390103	0.0077032992296700775	0.2805255719474428	0.006142499385750062	0.009279299072070094	0.0	0.0	0.024254097574590242	0.015069898493010154	0.0	0.0	0.00031099996890000315	0.0012754998724500129	0.014543098545690147	0.0005640999435900057	0.0060244993975500614	0.0017362998263700175	0.018459398154060187	0.00021869997813000222	0.016618298338170166	0.00200069979993002	0.0	0.02472199752780025	0.2070954792904521	0.0	0.17552648244735178	0.0	0.0007667999233200078	0.038187896181210386	0.000884199911580009	0.0	0.014126398587360142	0.0	0.0196613980338602	0.0	0.0	0.0010486998951300106	0.0	0.049798895020110506	0.0	1.98999980100002e-05	9.499999050000097e-06	0.0	0.05314999468500048
PSMA269W	0.0036775011032503316	0.001400300420090126	0.6393093917928176	0.0	0.0	0.0	0.0008746002623800787	0.007672702301810691	0.05406941622082487	0.0	0.0	0.0004892001467600441	0.004791401437420432	0.031495809448742834	0.00789570236871071	0.005298001589400478	0.0	0.003119900935970281	0.0	0.0006977002093100629	0.003014100904230272	0.0	0.004706701412010424	0.00023350007005002102	0.0	0.15798954739686424	0.01631200489360147	0.00488740146622044	0.0032913009873902963	0.020484106145231846	4.290001287000387e-05	0.004777401433220431	0.0	0.0	0.005184601555380468	0.004849501454850437	0.0	0.0003839001151700346	0.0	0.0	0.0027698008309402495	0.0	0.0	0.010281603084480784
HSMA33KM	0.0012619001261900127	0.0	0.7270017727001773	0.0	0.009810400981040098	0.0	3.780000378000038e-05	0.0021995002199500222	0.10989851098985111	0.0	0.0	0.0	0.0	0.006754900675490068	0.018578101857810187	0.014622301462230146	0.0	0.004653300465330047	0.003088500308850031	0.008161700816170082	0.004361700436170044	0.0	0.002579500257950026	0.002196800219680022	0.0	0.022174902217490224	0.018315601831560186	0.0	0.0	0.007717100771710077	0.0018701001870100188	0.01406200140620014	0.0	0.002556800255680026	0.0	0.0	0.005285900528590053	0.0	0.0	0.0	0.0	0.0003510000351000035	0.0	0.012459901245990057
CSM9X22G	0.0039522	0.0025342	0.4833211	0.0	0.0	0.0	0.0	0.26018640000000004	0.08461959999999999	0.0	1.25e-05	0.0	0.0008481	0.0016859	0.0017247999999999999	0.0024465	0.0002454	0.0013731	6.07e-05	0.0018390000000000001	0.0	0.00045339999999999996	0.002031	0.0070645000000000005	0.0013762	0.0128407	0.0006672000000000001	0.0082916	0.0512912	0.0009419	0.0	6.45e-05	0.0	0.002654	0.0	0.0	0.00038960000000000004	0.0015294	0.0	0.0	0.0	0.0028881	0.045209099999999995	0.017458100000000032
HSMA33OR	0.0026631002663100264	0.003873600387360038	0.6671361667136166	0.0	0.000302200030220003	0.0	0.0006606000660600064	0.011938301193830117	0.017632301763230177	0.0	0.0	0.0	0.0	0.017244101724410172	0.0014229001422900141	0.00203590020359002	0.0008787000878700087	0.001513700151370015	0.0	0.0	0.0	0.0	0.06551070655107065	0.13404001340400132	0.0	0.051743005174300506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028655002865500285	0.013607601360760134	0.0	0.0	0.0021094002109400206	0.0027164002716400268	0.0	0.0001058000105801371
MSM9VZPL	0.0	0.0	0.30990330702900787	0.0	0.01055519683344095	0.0	0.0	0.07585067724479681	0.0	0.0	0.0	0.0001714999485500154	0.0014357995692601292	0.0144616956614913	0.015696595291021413	0.0058764982370505285	0.0007259997822000652	0.0144715956585213	0.00010109996967000908	0.0018935994319201704	6.89999793000062e-06	0.0	0.0005357998392600482	0.09148037255588823	0.022284693314592006	0.40369317889204626	0.0026414992075502373	0.004238498728450381	0.003994598801620359	0.0001502999549100135	0.0	0.0020274993917501825	0.0	0.0	0.002657799202660239	0.0	0.005513198346040496	0.0	0.0	0.0	0.0	0.00024539992638002205	0.0	0.009386697183990989
MSM9VZNX	0.0	0.0	0.620699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42e-05	0.0	0.0	0.0594489	0.0121361	0.00522	0.0	0.0017177999999999998	0.0	0.0	0.0153591	0.0	0.0	0.1267799	0.0	0.00046510000000000003	0.0219344	0.0	0.0006643	0.00042439999999999996	0.0025533	0.0	0.0	0.0	0.0011959	0.0	0.0411516	0.055667999999999995	0.00029590000000000004	0.0	0.0	0.0027047	0.0	0.03156740000000002
HSM7J4OT	0.2023228	0.0005515	0.0206616	0.0	8e-06	0.0	0.0177608	0.0031311	0.0026567	0.0	0.0097603	0.021896399999999996	0.0	3.9e-06	0.0008202	0.000604	0.000106	0.0007291	0.0	0.0	0.0	0.0	0.0119751	0.0003266	0.0	0.0061198	0.0	0.000263	0.0006643	0.0	0.0	0.0	0.0	0.0	0.0	0.5112763	0.000401	0.0	0.0	0.0	0.0733337	3.92e-05	0.0	0.11458859999999982
PSM7J161	0.07754079224592077	0.0	0.0	0.0	0.0	0.0	3.439999656000034e-05	0.0	0.0	0.0	0.2763420723657927	1.309999869000013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22860557713944227	0.15740818425918157	0.11227188877281112	6.469999353000065e-05	0.0	0.0	0.14771928522807165
HSM6XRRD	0.0038520999999999994	0.00027049999999999996	0.22462959999999996	0.00033089999999999997	0.0	0.0	0.6416383	0.0045149	0.004976999999999999	0.0	0.0	0.0046651999999999996	0.0	0.006951399999999999	0.0001493	0.0	0.00021759999999999998	0.0038775999999999993	0.0	0.0	0.0	0.0	0.025642599999999995	0.023159899999999997	0.0008028999999999998	0.026836699999999998	4.9999999999999996e-06	0.0015983999999999998	0.0	0.0	0.0	0.0	0.0	0.022189899999999995	0.0	0.00030269999999999993	0.0010073999999999999	0.0	0.0	0.0	0.0015648999999999997	0.0002711999999999999	0.0	0.0005440000000001
CSM79HHO	0.0	0.00041020004102000407	0.5346195534619553	0.06655360665536066	0.015205501520550151	0.0	0.0	0.11604541160454115	0.057143605714360564	0.0	0.0	0.0	0.004685000468500047	0.0009471000947100093	0.00025440002544000254	0.00048710004871000486	0.0003250000325000032	0.001927200192720019	0.0	0.0036864003686400367	0.0	0.0	0.0017263001726300171	0.010922201092220108	0.00021720002172000215	0.051419305141930514	0.00032000003200000315	0.10249141024914102	0.000305800030580003	0.000303000030300003	0.0	0.005806800580680057	0.0	0.01096780109678011	0.0	0.0	0.0	0.0	0.0	0.0	0.0001914000191400019	0.0	0.001804600180460018	0.011234101123410056
HSMA33Q6	0.0	0.0	0.8904296	0.0	0.030592100000000007	0.0	3.680000000000001e-05	0.0020938000000000003	0.0	0.0	0.0	0.0	0.0012649	0.00010990000000000002	2.6300000000000002e-05	0.0007149000000000001	0.0	0.0007759000000000002	0.00026080000000000005	0.0011530000000000002	0.00010520000000000001	0.0	0.013942500000000002	0.0018194	0.0	0.04466400000000001	0.003824100000000001	0.0	0.0	0.00012180000000000002	0.0	0.00048400000000000006	0.0	0.006265700000000001	0.0	0.00015000000000000001	0.0	0.0	0.0	0.0	6.49e-05	0.0	0.0	0.0011003999999998904
MSMAPC6G	0.0	0.0	0.5069507	0.0	0.0117454	0.0	0.0	0.1009122	0.0	0.0	0.0	0.0	0.003715	0.0053549	0.0048392	0.0082552	0.0010696	0.007937	0.0	0.0041768	3.29e-05	0.0	0.12156449999999999	0.0442119	0.006584400000000001	0.1218986	0.0033117999999999997	0.0007109	0.0046513	0.0005383	0.0	0.0019699	0.0	0.0	0.0053491	0.0	0.0183365	0.0	0.0	0.0	0.0	0.0008812000000000001	0.0	0.015002700000000035
MSMAPC6K	0.0008700997389700784	2.6399992080002376e-05	0.4416074675177598	0.01918419424474173	0.006871297938610619	0.0	0.0	0.04191348742595377	0.01851439444568167	0.0	0.0001719999484000155	0.00018699994390001685	0.005855298243410527	0.041552587534223744	0.0012871996138401158	0.00017139994858001543	0.0008056997582900726	0.00544059836782049	0.0	0.002395399281380216	0.0	0.02517689244693227	0.016704994988501504	0.060018481994455405	0.003499998950000315	0.18031124590662626	0.00031769990469002863	0.09391467182559846	0.010946996715900987	0.0	0.0	0.006068398179480547	0.0	0.01155399653380104	0.0	0.0001743999476800157	0.00044579986626004013	4.039998788000364e-05	0.0	0.0	4.489998653000404e-05	0.0	0.0	0.0039265988220201775
PSMA26A3	0.0058023	0.0010336	0.5533088	0.0	0.0	0.0	0.0	0.001356	0.0256195	0.0	0.0	0.0	0.0003238	0.0102644	0.0157553	0.006099599999999999	0.0	0.0008114	0.0	0.0050863	0.0007844	0.0	0.0278166	0.028239399999999998	0.0	0.2839752	0.0049686999999999995	8.02e-05	0.0034051	4.48e-05	0.0	0.0003025	0.0	0.0	0.0027494000000000004	4.54e-05	0.0	0.001563	0.0	0.0	0.0	0.0	0.0	0.02056429999999998
HSMA33M8	0.0006549000654900066	0.0016799001679900167	0.21892922189292216	0.033622703362270336	0.00505560050556005	0.0	0.6580921658092165	5.7600005760000574e-05	0.04276880427688042	0.0	0.0	0.0	0.0	0.0007371000737100073	4.4600004460000443e-05	0.00039220003922000386	2.240000224000022e-05	0.0007601000760100074	0.0	0.00029520002952000294	3.5000003500000345e-06	0.0	0.003222700322270032	0.01517360151736015	3.180000318000032e-05	0.009739900973990096	0.00032810003281000326	0.0	2.1800002180000217e-05	0.0	0.0	0.0	0.0	0.003515700351570035	0.0023822002382200233	5.2900005290000526e-05	0.00037520003752000366	0.00014720001472000145	0.0	0.0	0.0	0.0015692001569200156	0.0	0.00032370003237025546
MSM9VZHF	0.0	0.004377500437750044	0.0880700088070009	0.013215001321500133	0.00046620004662000473	0.002639400263940027	0.04340000434000044	0.009281700928170095	0.005725400572540059	0.0	0.0	0.0	0.0068976006897600705	0.015478801547880157	0.005000800500080051	0.019832101983210202	0.020055602005560204	0.035028203502820356	0.0007775000777500079	0.010001001000100101	0.0016902001690200172	0.03298260329826033	0.006276700627670063	0.05772620577262059	0.00392590039259004	0.0797361079736108	0.0	0.0	0.00099560009956001	0.0002653000265300027	0.0	0.0050783005078300514	0.0	0.0	0.008258700825870083	0.0	0.000888100088810009	0.0	0.009180900918090092	0.0	0.0	0.0	0.006137100613710062	0.506611450661145
PSMA265H	0.00703650070365007	0.0	0.0	0.0	0.0	0.0	0.00017570001757000173	0.0	0.0	0.0	0.0	0.004480400448040044	0.0005523000552300055	0.04645680464568046	0.010692901069290106	0.03452690345269034	0.00031800003180000315	0.0	0.016592301659230164	0.0	0.017470601747060173	0.0	0.38036713803671374	0.09960540996054099	0.0	0.32717523271752325	0.021663402166340214	0.0	0.0	0.0012111001211100119	0.0	0.0016512001651200162	0.0	0.0	0.0	0.007509500750950074	0.0	0.00203450020345002	0.0	0.0020696002069600207	0.00013080001308000128	0.0	0.0	0.01827970182797034
PSMA265T	0.0	0.0005446998910600217	0.7335017532996493	0.0	0.019191096161780767	0.0	0.00028429994314001136	0.0011281997743600451	0.010865297826940434	0.0	0.0	0.0008957998208400359	0.0	0.0002330999533800093	0.0	0.0028692994261401146	0.002327699534460093	0.0008605998278800344	0.006213598757280249	0.0	0.007197498560500288	0.0	0.08215778356844329	5.299998940000212e-06	0.0	0.0023408995318200936	0.033134693373061325	0.010438497912300415	0.006150898769820246	0.01948199610360078	0.0005125998974800205	0.01853959629208074	0.0040092991981401606	0.00019579996084000782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03691969261606154
MSM9VZJ3	0.0	0.0	0.7695805769580577	0.0	0.012178301217830121	0.0	0.0	0.11457171145717114	0.0	0.0	0.0	9.200000920000092e-06	0.0020052002005200202	0.00195830019583002	0.0015319001531900152	0.002597700259770026	0.0003729000372900037	0.005774900577490057	8.220000822000082e-05	0.0002303000230300023	0.00027530002753000277	0.0	0.02803850280385028	0.011501101150110115	0.0009821000982100099	0.011338901133890114	0.011261801126180113	0.0	4.430000443000045e-05	0.00033850003385000335	0.0	0.0	0.0	0.0	0.0010321001032100104	0.0	0.009598300959830096	0.0	0.0	0.0	0.0	0.0004393000439300044	0.0	0.01425660142566021
MSM9VZIQ	0.0	0.015456395363081389	0.6301772109468367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026199992140002356	0.0024869992539002235	0.04827228551831434	0.006199298140210557	0.011371296588611022	0.0	0.0015256995422901372	0.0	0.0	0.013748195875541235	0.0	0.0	0.14984475504657346	0.0	0.02416069275179217	0.033373789987863	0.0	0.025653592303922307	6.839997948000614e-05	0.002821499153550254	2.4499992650002202e-05	0.0	0.0	0.002503699248890225	0.00023189993043002083	0.015154295453711364	0.0001856999442900167	0.0	0.0	0.0	0.0009318997204300838	0.0	0.015545895336231408
CSM79HH8	0.0004683999063200187	0.00014229997154000567	0.34391423121715375	0.0025736994852601025	0.0063226987354602525	0.0	0.11721157655768467	0.041955191608961676	0.016317196736560652	0.0	0.0	0.0	0.0	0.0010189997962000408	0.0028228994354201125	0.0003657999268400146	0.0004156999168600166	0.0029194994161001165	0.0	0.00036149992770001445	0.015818596836280632	0.0	0.007361098527780294	0.0006793998641200272	0.0	0.0006367998726400254	0.06959488608102278	0.0001907999618400076	0.0	0.0004998999000200199	0.0	6.419998716000257e-05	0.22886085422782915	0.0013830997233800551	0.0	0.0	0.018666496266700746	0.006878798624240275	0.0	0.0	0.0	0.08066978386604322	0.0013929997214000558	0.030492593901481402
ESM5MEDD	0.0011786000000000001	0.0028364	0.6872629	0.0	0.0093328	0.0	0.00036179999999999996	0.100016	0.0375015	0.0	0.0009815	1.74e-05	0.0012232	0.0032555	0.0009333	0.0042496	0.0014504000000000001	0.0010511	0.0005	0.0072139	0.0038472000000000003	0.0058618	0.0216639	0.0059909	0.0263924	0.0474681	0.0007574999999999999	0.0046859	0.00043749999999999995	0.0041455	0.0	0.0039040000000000004	0.0	0.0043845	0.0002178	0.0	0.0024901000000000003	0.0025253999999999997	0.0	0.0	0.0	9.83e-05	0.0026318	0.003131500000000065
MSM9VZL9	0.0016858003371600675	0.000600300120060024	0.4145869829173966	0.01826490365298073	0.004596400919280184	0.0	0.0	0.033241806648361336	0.008785401757080352	0.0	0.0003034000606800121	0.0	0.005576001115200223	0.024986304997261	0.0027510005502001103	0.0007783001556600312	0.00025570005114001023	0.004513700902740181	0.0	0.0021675004335000867	0.0	0.016407703281540658	0.01602870320574064	0.18641973728394748	0.0007440001488000298	0.18557343711468743	0.00030690006138001227	0.03813550762710153	0.006912501382500277	0.0	0.0	0.0041928008385601675	0.0	0.008832001766400354	0.0	2.450000490000098e-05	0.0013637002727400545	0.00012650002530000508	0.0	0.0	0.00035270007054001416	8.760001752000352e-05	0.0	0.01139820227964039
MSM9VZKE	0.0002228999554200089	0.00013749997250000548	0.6277337744532451	0.004946899010620198	0.00652649869470026	0.0	0.0	0.06759718648056269	0.07066488586702283	0.0	0.00017429996514000697	0.0	0.00027439994512001094	0.003921899215620157	0.0021745995650800866	0.00075049984990003	0.0018686996262600748	0.0005840998831800233	0.0	0.003906099218780156	0.0	0.014173497165300567	0.0200498959900208	0.07325128534974293	0.006729898654020268	0.06814398637120272	0.0035211992957601404	0.00012839997432000514	0.0027926994414601116	0.00022639995472000904	0.0	0.00725919854816029	0.0	0.0011910997617800476	0.0	0.0	0.0007112998577400284	0.0	0.0	0.0	0.0	0.0	0.0	0.010336897932620603
PSMA265N	0.0299684029968403	0.0009536000953600095	0.7096447709644771	0.0	0.023926302392630237	0.0	2.520000252000025e-05	4.490000449000045e-05	0.04949410494941049	0.0	0.0	0.0	0.0007713000771300077	0.00018480001848000184	0.0	0.0010529001052900103	0.004953100495310048	0.006884200688420068	0.003326900332690033	0.0	0.0017529001752900173	0.0	0.06692680669268067	0.00019830001983000198	0.0	0.03527720352772035	0.006860900686090067	0.025262102526210247	0.0028660002866000285	0.0006477000647700064	0.0	0.010355501035550102	0.017609401760940172	4.06000040600004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002949000294900029	0.0	0.0	0.0006772000677202072
